Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16973582,4988215,11006,679641,Never-married mother,679447,Household income,25285019,23557481,679641,679447,2017-07-03 15:43:54 UTC,2017-07-03 15:43:54 UTC,2.973,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973583,4988215,11006,679641,Never-married mother,679634,Foreign-born father,25285041,23557482,679634,679641,2017-07-03 15:43:56 UTC,2017-07-03 15:43:56 UTC,1.92,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973584,4988215,11006,679641,Never-married mother,679640,Mother's prenatal smoking,25284951,23557483,679641,679640,2017-07-03 15:43:58 UTC,2017-07-03 15:43:58 UTC,2.112,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973585,4988215,11006,679633,Father's non-standard work hours,679454,Child's race,25285331,23557484,679633,679454,2017-07-03 15:44:03 UTC,2017-07-03 15:44:03 UTC,4.08,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973586,4988215,11006,679641,Never-married mother,679644,School quality,25284949,23557485,679644,679641,2017-07-03 15:44:05 UTC,2017-07-03 15:44:05 UTC,2.51,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973587,4988215,11006,679643,Parents are in cohabiting partnership,679637,Mother's incarceration,25285082,23557486,679637,679643,2017-07-03 15:44:08 UTC,2017-07-03 15:44:08 UTC,2.449,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973588,4988215,11006,679629,Father absent at time of birth,679454,Child's race,25285212,23557487,679454,679629,2017-07-03 15:44:16 UTC,2017-07-03 15:44:16 UTC,7.288,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973589,4988215,11006,679450,Mother's education,679629,Father absent at time of birth,25285226,23557488,679450,679629,2017-07-03 15:44:19 UTC,2017-07-03 15:44:19 UTC,3.077,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973590,4988215,11006,679642,Number of parental romantic relationships,679639,Mother's non-standard work hours,25285165,23557489,679639,679642,2017-07-03 15:44:22 UTC,2017-07-03 15:44:22 UTC,2.23,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973591,4988215,11006,679632,Father's multiple-job holding,679640,Mother's prenatal smoking,25285306,23557490,679632,679640,2017-07-03 15:44:24 UTC,2017-07-03 15:44:24 UTC,2.203,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973592,4988215,11006,679642,Number of parental romantic relationships,679634,Foreign-born father,25285114,23557491,679642,679634,2017-07-03 15:44:26 UTC,2017-07-03 15:44:26 UTC,1.663,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973593,4988215,11006,679642,Number of parental romantic relationships,679641,Never-married mother,25284930,23557492,679642,679641,2017-07-03 15:44:32 UTC,2017-07-03 15:44:32 UTC,5.343,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973594,4988215,11006,679644,School quality,679627,Child's birth weight,25303887,23557493,679627,679644,2017-07-03 15:44:33 UTC,2017-07-03 15:44:33 UTC,1.446,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973595,4988215,11006,679447,Household income,679635,Foreign-born mother,25285164,23557494,679635,679447,2017-07-03 15:44:36 UTC,2017-07-03 15:44:36 UTC,2.617,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973596,4988215,11006,679706,Teacher quality,679632,Father's multiple-job holding,25286787,23557495,679632,679706,2017-07-03 15:44:39 UTC,2017-07-03 15:44:39 UTC,2.461,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973597,4988215,11006,679641,Never-married mother,679643,Parents are in cohabiting partnership,25284912,23557496,679643,679641,2017-07-03 15:44:41 UTC,2017-07-03 15:44:41 UTC,2.127,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979965,4988675,11006,679446,Child's gender,679636,Mother's age at childbirth,25285153,23564850,679636,679446,2017-07-05 13:11:32 UTC,2017-07-05 13:11:32 UTC,15.246,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979966,4988675,11006,679447,Household income,679644,School quality,25284952,23564851,679644,679447,2017-07-05 13:11:36 UTC,2017-07-05 13:11:36 UTC,4.367,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979967,4988675,11006,679450,Mother's education,679631,Father's incarceration,25285346,23564852,679631,679450,2017-07-05 13:11:39 UTC,2017-07-05 13:11:39 UTC,3.079,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979968,4988675,11006,679706,Teacher quality,679453,Divorce or separation,25286670,23564853,679453,679706,2017-07-05 13:11:46 UTC,2017-07-05 13:11:46 UTC,6.547,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979969,4988675,11006,679447,Household income,679628,Existing number of siblings,25286675,23564854,679447,679628,2017-07-05 13:11:51 UTC,2017-07-05 13:11:51 UTC,4.923,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979970,4988675,11006,679643,Parents are in cohabiting partnership,679453,Divorce or separation,25284926,23564855,679643,679453,2017-07-05 13:11:56 UTC,2017-07-05 13:11:56 UTC,4.339,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979971,4988675,11006,679706,Teacher quality,679454,Child's race,25303897,23564856,679454,679706,2017-07-05 13:11:58 UTC,2017-07-05 13:11:58 UTC,2.659,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979972,4988675,11006,679637,Mother's incarceration,679451,Father's education,25285139,23564857,679637,679451,2017-07-05 13:12:04 UTC,2017-07-05 13:12:04 UTC,5.223,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979973,4988675,11006,679445,Income to poverty ratio,679632,Father's multiple-job holding,25285267,23564858,679445,679632,2017-07-05 13:12:08 UTC,2017-07-05 13:12:08 UTC,3.647,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979974,4988675,11006,679627,Child's birth weight,679706,Teacher quality,25286723,23564859,679627,679706,2017-07-05 13:12:10 UTC,2017-07-05 13:12:10 UTC,2.277,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979975,4988675,11006,679635,Foreign-born mother,679643,Parents are in cohabiting partnership,25285112,23564860,679635,679643,2017-07-05 13:12:20 UTC,2017-07-05 13:12:20 UTC,10.348,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979976,4988675,11006,679641,Never-married mother,679631,Father's incarceration,25285261,23564861,679631,679641,2017-07-05 13:12:28 UTC,2017-07-05 13:12:28 UTC,7.407,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979977,4988675,11006,679445,Income to poverty ratio,679644,School quality,25284921,23564862,679644,679445,2017-07-05 13:12:32 UTC,2017-07-05 13:12:32 UTC,3.676,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979978,4988675,11006,679452,Household size,679451,Father's education,25280061,23564863,679452,679451,2017-07-05 13:12:37 UTC,2017-07-05 13:12:37 UTC,4.533,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979979,4988675,11006,679640,Mother's prenatal smoking,679629,Father absent at time of birth,25286695,23564864,679629,679640,2017-07-05 13:12:39 UTC,2017-07-05 13:12:39 UTC,2.549,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979980,4988675,11006,679641,Never-married mother,679642,Number of parental romantic relationships,25284943,23564865,679641,679642,2017-07-05 13:12:43 UTC,2017-07-05 13:12:43 UTC,3.457,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979981,4988675,11006,679446,Child's gender,679637,Mother's incarceration,25303892,23564866,679637,679446,2017-07-05 13:12:52 UTC,2017-07-05 13:12:52 UTC,8.883,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979982,4988675,11006,679640,Mother's prenatal smoking,679636,Mother's age at childbirth,25285076,23564867,679640,679636,2017-07-05 13:12:55 UTC,2017-07-05 13:12:55 UTC,2.694,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979983,4988675,11006,679628,Existing number of siblings,679633,Father's non-standard work hours,25286711,23564868,679628,679633,2017-07-05 13:12:57 UTC,2017-07-05 13:12:57 UTC,2.487,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979984,4988675,11006,679627,Child's birth weight,679636,Mother's age at childbirth,25286667,23564869,679627,679636,2017-07-05 13:13:02 UTC,2017-07-05 13:13:02 UTC,4.844,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979985,4988675,11006,679634,Foreign-born father,679447,Household income,25285067,23564870,679447,679634,2017-07-05 13:13:07 UTC,2017-07-05 13:13:07 UTC,4.128,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979986,4988675,11006,679450,Mother's education,679454,Child's race,25280102,23564871,679450,679454,2017-07-05 13:13:10 UTC,2017-07-05 13:13:10 UTC,2.808,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979987,4988675,11006,679638,Mother's multiple-job holding,679451,Father's education,25285026,23564872,679638,679451,2017-07-05 13:13:12 UTC,2017-07-05 13:13:12 UTC,2.771,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979988,4988675,11006,679447,Household income,679452,Household size,25280101,23564873,679447,679452,2017-07-05 13:13:18 UTC,2017-07-05 13:13:18 UTC,5.123,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979989,4988675,11006,679627,Child's birth weight,679636,Mother's age at childbirth,25286667,23564874,679627,679636,2017-07-05 13:13:20 UTC,2017-07-05 13:13:20 UTC,2.641,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979990,4988675,11006,679454,Child's race,679629,Father absent at time of birth,25285262,23564875,679629,679454,2017-07-05 13:13:23 UTC,2017-07-05 13:13:23 UTC,2.466,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979991,4988675,11006,679643,Parents are in cohabiting partnership,679631,Father's incarceration,25286748,23564876,679631,679643,2017-07-05 13:13:25 UTC,2017-07-05 13:13:25 UTC,2.15,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979992,4988675,11006,679452,Household size,679630,Father's age at childbirth,25285312,23564877,679630,679452,2017-07-05 13:13:27 UTC,2017-07-05 13:13:27 UTC,1.99,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979993,4988675,11006,679640,Mother's prenatal smoking,679706,Teacher quality,25286701,23564878,679706,679640,2017-07-05 13:13:30 UTC,2017-07-05 13:13:30 UTC,2.585,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979994,4988675,11006,679643,Parents are in cohabiting partnership,679629,Father absent at time of birth,25285172,23564879,679629,679643,2017-07-05 13:13:33 UTC,2017-07-05 13:13:33 UTC,2.198,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979995,4988675,11006,679637,Mother's incarceration,679639,Mother's non-standard work hours,25285065,23564880,679637,679639,2017-07-05 13:13:37 UTC,2017-07-05 13:13:37 UTC,4.207,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979996,4988675,11006,679631,Father's incarceration,679639,Mother's non-standard work hours,25286679,23564881,679631,679639,2017-07-05 13:13:40 UTC,2017-07-05 13:13:40 UTC,3.142,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979997,4988675,11006,679634,Foreign-born father,679632,Father's multiple-job holding,25285249,23564882,679632,679634,2017-07-05 13:13:42 UTC,2017-07-05 13:13:42 UTC,2.034,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979998,4988675,11006,679451,Father's education,679630,Father's age at childbirth,25285353,23564883,679451,679630,2017-07-05 13:13:44 UTC,2017-07-05 13:13:44 UTC,1.713,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16979999,4988675,11006,679447,Household income,679628,Existing number of siblings,25286675,23564884,679447,679628,2017-07-05 13:13:47 UTC,2017-07-05 13:13:47 UTC,2.398,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980000,4988675,11006,679452,Household size,679453,Divorce or separation,25280087,23564885,679453,679452,2017-07-05 13:13:50 UTC,2017-07-05 13:13:50 UTC,2.962,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980001,4988675,11006,679446,Child's gender,679635,Foreign-born mother,25285073,23564886,679446,679635,2017-07-05 13:13:53 UTC,2017-07-05 13:13:53 UTC,2.902,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980002,4988675,11006,679450,Mother's education,679635,Foreign-born mother,25285087,23564887,679635,679450,2017-07-05 13:14:06 UTC,2017-07-05 13:14:06 UTC,13.22,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980003,4988675,11006,679452,Household size,679636,Mother's age at childbirth,25285141,23564888,679452,679636,2017-07-05 13:14:08 UTC,2017-07-05 13:14:08 UTC,1.993,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980004,4988675,11006,679636,Mother's age at childbirth,679639,Mother's non-standard work hours,25285047,23564889,679639,679636,2017-07-05 13:14:13 UTC,2017-07-05 13:14:13 UTC,5.011,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980005,4988675,11006,679445,Income to poverty ratio,679641,Never-married mother,25284948,23564890,679641,679445,2017-07-05 13:14:15 UTC,2017-07-05 13:14:15 UTC,1.365,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980006,4988675,11006,679452,Household size,679451,Father's education,25280061,23564891,679452,679451,2017-07-05 13:14:20 UTC,2017-07-05 13:14:20 UTC,5.078,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980007,4988675,11006,679635,Foreign-born mother,679632,Father's multiple-job holding,25285339,23564892,679635,679632,2017-07-05 13:14:22 UTC,2017-07-05 13:14:22 UTC,2.063,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980008,4988675,11006,679635,Foreign-born mother,679706,Teacher quality,25286676,23564893,679635,679706,2017-07-05 13:14:25 UTC,2017-07-05 13:14:25 UTC,2.662,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980009,4988675,11006,679447,Household income,679641,Never-married mother,25285019,23564894,679641,679447,2017-07-05 13:14:27 UTC,2017-07-05 13:14:27 UTC,2.075,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980010,4988675,11006,679627,Child's birth weight,679451,Father's education,25286672,23564895,679627,679451,2017-07-05 13:14:30 UTC,2017-07-05 13:14:30 UTC,2.138,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980011,4988675,11006,679644,School quality,679633,Father's non-standard work hours,25285228,23564896,679633,679644,2017-07-05 13:14:32 UTC,2017-07-05 13:14:32 UTC,1.634,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16980012,4988675,11006,679706,Teacher quality,679641,Never-married mother,25286769,23564897,679641,679706,2017-07-05 13:14:35 UTC,2017-07-05 13:14:35 UTC,3.742,"",TRUE,25f6a3ef08561dc4b8e74e82df8339f8,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
